Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,276,Germany,DEU,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,851357,,,,851357,,21865834,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,300,Greece,GRC,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,355566,,,,355566,,1577508,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,320,Guatemala,GTM,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,53460,,,,53460,,272397,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,340,Honduras,HND,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,18261,,,,18261,,38380,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,340,Honduras,HND,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,54081,,,,54081,,1579725,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,344,"China, Hong Kong SAR",HKG,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,46,,,,46,,116,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,102602,,,,102602,,630139,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,348,Hungary,HUN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,166140,,,,166140,,336630,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1847329,,,,1847329,,13005128,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,381,Italy,ITA,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,598578,,,,598578,,1824843,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,392,Japan,JPN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,220,,,,220,,5254,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,398,Kazakhstan,KAZ,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,6,,,,6,,74,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,400,Jordan,JOR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,22,,,,22,,259,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,400,Jordan,JOR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,191009,,,,191009,,478191,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,404,Kenya,KEN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,268215,,,,268215,,1558450,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,11,,,,11,,145,,,0
H5,2019,2019,2019,4,0,2,Export,360,Indonesia,IDN,410,Rep. of Korea,KOR,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,632228,,,,632228,,2939321,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,418,Lao People's Dem. Rep.,LAO,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,19800,,,,19800,,77616,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,422,Lebanon,LBN,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,21780,,,,21780,,22869,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,454,Malawi,MWI,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,1081147,,,,1081147,,4766969,,,0
H5,2019,2019,2019,4,0,1,Import,360,Indonesia,IDN,458,Malaysia,MYS,,,,,,,,2401,"Tobacco, unmanufactured; tobacco refuse",8,Weight in kilograms,121,,,,121,,927,,,0
